time,ultrasonic,sheepCount
1585150646.620349,148,7
1585150646.682762,148,7
1585150646.745159,148,7
1585150646.807647,148,7
1585150646.870116,148,7
1585150646.932517,148,7
1585150646.994912,148,7
1585150647.057321,148,7
1585150647.119729,148,7
1585150647.182121,148,7
1585150647.244531,148,7
1585150647.306930,148,7
1585150647.369338,148,7
1585150647.431742,148,7
1585150647.494158,148,7
1585150647.556579,148,7
1585150647.619036,148,7
1585150647.681455,148,7
1585150647.743863,148,7
1585150647.806337,148,7
1585150647.868796,148,7
1585150647.931221,148,7
1585150647.993632,148,7
1585150648.056062,148,7
1585150648.118515,148,7
1585150648.180931,148,7
1585150648.243322,148,7
1585150648.305757,148,7
1585150648.368339,148,7
1585150648.430762,148,7
1585150648.493175,148,7
1585150648.555599,148,7
1585150648.618113,148,7
1585150648.680519,148,7
1585150648.742928,148,7
1585150648.805326,148,7
1585150648.867841,148,7
1585150648.930351,148,7
1585150648.992899,148,7
1585150649.055527,148,7
1585150649.118156,148,7
1585150649.180600,148,7
1585150649.243002,148,7
1585150649.305411,148,7
1585150649.367822,148,7
1585150649.430213,148,7
1585150649.492666,148,7
1585150649.555104,148,7
1585150649.617532,148,7
1585150649.679926,148,7
1585150649.742325,148,7
1585150649.804729,148,7
1585150649.867176,148,7
1585150649.929569,148,7
1585150649.991966,148,7
1585150650.054359,148,7
1585150650.116862,148,7
1585150650.179257,148,7
1585150650.241660,148,7
1585150650.304088,148,7
1585150650.366509,148,7
1585150650.429019,148,7
1585150650.491473,148,7
1585150650.553923,148,7
1585150650.616390,148,7
1585150650.678822,148,7
1585150650.741216,148,7
1585150650.803611,148,7
1585150650.866066,148,7
1585150650.928507,148,7
1585150650.990920,148,7
1585150651.053359,148,7
1585150651.115764,148,7
1585150651.178291,148,7
1585150651.240696,148,7
1585150651.303092,148,7
1585150651.365530,148,7
1585150651.428183,148,7
1585150651.490687,148,7
1585150651.553109,148,7
1585150651.615504,148,7
1585150651.677922,148,7
1585150651.740326,148,7
1585150651.802750,148,7
1585150651.865546,148,7
1585150651.928197,148,7
1585150651.990888,148,7
1585150652.053416,148,7
1585150652.116233,148,7
1585150652.178863,148,7
1585150652.241472,148,7
1585150652.304061,148,7
1585150652.366587,148,7
1585150652.429186,148,7
1585150652.491717,148,7
1585150652.554339,148,7
1585150652.616917,148,7
1585150652.679501,148,7
1585150652.742145,148,7
1585150652.804737,148,7
1585150652.867293,148,7
1585150652.929867,148,7
1585150652.992424,148,7
1585150653.054990,148,7
1585150653.117612,148,7
1585150653.180249,148,7
1585150653.242829,148,7
1585150653.305366,148,7
1585150653.368021,148,7
1585150653.430631,148,7
1585150653.493484,148,7
1585150653.556055,148,7
1585150653.618794,148,7
1585150653.681271,148,7
1585150653.743730,148,7
1585150653.806221,148,7
1585150653.868659,148,7
1585150653.931096,148,7
1585150653.993509,148,7
1585150654.055924,148,7
1585150654.118453,148,7
1585150654.180884,148,7
1585150654.243334,148,7
1585150654.305905,148,7
1585150654.368608,148,7
1585150654.431086,148,7
1585150654.493553,148,7
1585150654.556045,148,7
1585150654.618493,148,7
1585150654.680913,148,7
1585150654.743358,148,7
1585150654.805786,148,7
1585150654.868339,148,7
1585150654.930775,148,7
1585150654.993195,148,7
1585150655.055611,148,7
1585150655.118155,148,7
1585150655.180595,148,7
1585150655.243066,148,7
1585150655.305523,148,7
1585150655.368062,148,7
1585150655.430997,148,7
1585150655.493448,148,7
1585150655.555870,148,7
1585150655.618366,148,7
1585150655.680797,148,7
1585150655.743228,148,7
1585150655.805653,148,7
1585150655.868223,148,7
1585150655.930663,148,7
1585150655.993074,148,7
1585150656.055503,148,7
1585150656.117960,148,7
1585150656.180381,148,7
1585150656.242800,148,7
1585150656.305249,148,7
1585150656.367734,148,7
1585150656.430308,148,7
1585150656.492880,148,7
1585150656.555454,148,7
1585150656.618067,148,7
1585150656.680647,148,7
1585150656.743222,148,7
1585150656.805805,148,7
1585150656.868431,148,7
1585150656.931076,148,7
1585150656.993666,148,7
1585150657.056265,148,7
1585150657.118818,148,7
1585150657.181402,148,7
1585150657.243978,148,7
1585150657.306830,148,7
1585150657.369447,148,7
1585150657.432035,148,7
1585150657.494695,148,7
1585150657.557281,148,7
1585150657.619841,148,7
1585150657.682425,148,7
1585150657.744948,148,7
1585150657.807545,148,7
1585150657.870164,148,7
1585150657.932795,148,7
1585150657.995409,148,7
1585150658.058047,148,7
1585150658.120586,148,7
1585150658.183007,148,7
1585150658.245418,148,7
1585150658.307876,148,7
1585150658.370297,148,7
1585150658.432729,148,7
1585150658.495159,148,7
1585150658.557595,148,7
1585150658.620026,148,7
1585150658.682450,148,7
1585150658.744845,148,7
1585150658.807267,148,7
1585150658.869686,148,7
1585150658.932159,148,7
1585150658.994594,148,7
1585150659.057030,148,7
1585150659.119447,148,7
1585150659.181864,148,7
1585150659.244286,148,7
1585150659.306768,148,7
1585150659.369257,148,7
1585150659.431684,148,7
1585150659.494099,148,7
1585150659.556503,148,7
1585150659.618933,148,7
1585150659.681390,148,7
1585150659.743788,148,7
1585150659.806175,148,7
1585150659.868579,148,7
1585150659.931006,148,7
1585150659.993466,148,7
1585150660.055912,148,7
1585150660.118245,148,7
1585150660.180415,148,7
1585150660.242579,148,7
1585150660.304815,148,7
1585150660.367041,148,7
1585150660.429709,148,7
1585150660.491923,148,7
1585150660.554104,148,7
1585150660.616294,148,7
1585150660.678459,148,7
1585150660.740633,148,7
1585150660.802796,148,7
1585150660.864961,148,7
1585150660.927137,148,7
1585150660.989295,148,7
1585150661.051564,148,7
1585150661.113788,148,7
1585150661.176025,148,7
1585150661.238194,148,7
1585150661.300379,148,7
1585150661.362548,148,7
1585150661.424727,148,7
1585150661.486928,148,7
1585150661.549120,148,7
1585150661.611288,148,7
1585150661.673451,148,7
1585150661.735632,148,7
1585150661.797810,148,7
1585150661.859973,148,7
1585150661.922146,148,7
1585150661.984363,148,7
1585150662.046541,148,7
1585150662.108731,148,7
1585150662.171003,148,7
1585150662.233193,148,7
1585150662.295380,148,7
1585150662.357558,148,7
1585150662.419741,148,7
1585150662.481936,148,7
1585150662.544123,148,7
1585150662.606298,148,7
1585150662.668471,148,7
1585150662.730632,148,7
1585150662.792837,148,7
1585150662.855049,148,7
1585150662.917273,148,7
1585150662.979487,148,7
1585150663.041695,148,7
1585150663.103919,148,7
1585150663.166167,148,7
1585150663.228395,148,7
1585150663.290614,148,7
1585150663.352833,148,7
1585150663.415041,148,7
1585150663.477277,148,7
1585150663.539496,148,7
1585150663.601674,148,7
1585150663.663902,148,7
1585150663.726119,148,7
1585150663.788346,148,7
1585150663.850568,148,7
1585150663.912786,148,7
1585150663.975036,148,7
1585150664.037269,148,7
1585150664.099504,148,7
1585150664.161731,148,7
1585150664.223943,148,7
1585150664.286164,148,7
1585150664.348378,148,7
1585150664.410590,148,7
1585150664.472800,148,7
1585150664.535017,148,7
1585150664.597243,148,7
1585150664.659466,148,7
1585150664.721668,148,7
1585150664.783859,148,7
1585150664.846095,148,7
1585150664.908294,148,7
1585150664.970496,148,7
1585150665.032674,148,7
1585150665.094878,148,7
1585150665.157587,148,7
1585150665.220262,148,7
1585150665.282854,148,7
1585150665.345468,148,7
1585150665.408163,148,7
1585150665.470799,148,7
1585150665.533781,148,7
1585150665.596401,148,7
1585150665.659063,148,7
1585150665.721678,148,7
1585150665.784296,148,7
1585150665.846876,148,7
1585150665.909448,148,7
1585150665.972102,148,7
1585150666.034665,148,7
1585150666.097258,148,7
1585150666.159860,148,7
1585150666.222402,148,7
1585150666.285027,148,7
1585150666.347646,148,7
1585150666.410261,148,7
1585150666.472860,148,7
1585150666.535434,148,7
1585150666.598136,148,7
1585150666.660716,148,7
1585150666.723283,148,7
1585150666.785815,148,7
1585150666.848424,148,7
1585150666.910880,148,7
1585150666.973294,148,7
1585150667.035713,148,7
1585150667.098243,148,7
1585150667.160678,148,7
1585150667.223120,148,7
1585150667.285522,148,7
1585150667.347936,148,7
1585150667.410371,148,7
1585150667.472782,148,7
1585150667.535189,148,7
1585150667.597642,148,7
1585150667.660101,148,7
1585150667.722543,148,7
1585150667.785045,148,7
1585150667.847513,148,7
1585150667.909940,148,7
1585150667.972416,148,7
1585150668.034853,148,7
1585150668.097275,148,7
1585150668.159798,148,7
1585150668.222234,148,7
1585150668.284739,148,7
1585150668.347185,148,7
1585150668.409625,148,7
1585150668.472058,148,7
1585150668.534476,148,7
1585150668.596966,148,7
1585150668.659379,148,7
1585150668.721788,148,7
1585150668.784232,148,7
1585150668.846641,148,7
1585150668.909054,148,7
1585150668.971455,148,7
1585150669.033847,148,7
1585150669.096272,148,7
1585150669.158695,148,7
1585150669.221090,148,7
1585150669.283498,148,7
1585150669.345911,148,7
1585150669.408452,148,7
1585150669.470867,148,7
1585150669.533275,148,7
1585150669.595681,148,7
1585150669.658171,148,7
1585150669.720617,148,7
1585150669.783029,148,7
1585150669.845452,148,7
1585150669.907874,148,7
1585150669.970288,148,7
1585150670.032710,148,7
1585150670.095121,148,7
1585150670.157526,148,7
1585150670.219936,148,7
1585150670.282351,148,7
1585150670.344790,148,7
1585150670.407244,148,7
1585150670.469666,148,7
1585150670.532545,148,7
1585150670.594999,148,7
1585150670.657447,148,7
1585150670.719868,148,7
1585150670.782273,148,7
1585150670.844681,148,7
1585150670.907155,148,7
1585150670.969571,148,7
1585150671.031983,148,7
1585150671.094400,148,7
1585150671.156854,148,7
1585150671.219271,148,7
1585150671.281679,148,7
1585150671.344084,148,7
1585150671.406493,148,7
1585150671.468918,148,7
1585150671.531343,148,7
1585150671.593752,148,7
1585150671.656189,148,7
1585150671.718661,148,7
1585150671.781150,148,7
1585150671.843599,148,7
1585150671.906070,148,7
1585150671.968575,148,7
1585150672.031000,148,7
1585150672.093418,148,7
1585150672.155824,148,7
1585150672.218400,148,7
1585150672.280826,148,7
1585150672.343261,148,7
1585150672.405705,148,7
1585150672.468229,148,7
1585150672.530651,148,7
1585150672.593077,148,7
1585150672.655492,148,7
1585150672.717908,148,7
1585150672.780339,148,7
1585150672.842755,148,7
1585150672.905176,148,7
1585150672.967589,148,7
1585150673.030053,148,7
1585150673.092471,148,7
1585150673.154871,148,7
1585150673.217320,148,7
1585150673.279790,148,7
1585150673.342272,148,7
1585150673.404754,148,7
1585150673.467253,148,7
1585150673.529705,148,7
1585150673.592138,148,7
1585150673.654623,148,7
1585150673.717179,148,7
1585150673.779627,148,7
1585150673.842071,148,7
1585150673.904560,148,7
1585150673.967111,148,7
1585150674.029544,148,7
1585150674.091969,148,7
1585150674.154390,148,7
1585150674.216960,148,7
1585150674.279471,148,7
1585150674.341926,148,7
1585150674.404352,148,7
1585150674.466924,148,7
1585150674.529379,148,7
1585150674.591821,148,7
1585150674.654244,148,7
1585150674.716670,148,7
1585150674.779140,148,7
1585150674.841549,148,7
1585150674.903959,148,7
1585150674.966368,148,7
1585150675.028796,148,7
1585150675.091218,148,7
1585150675.153634,148,7
1585150675.216065,148,7
1585150675.278481,148,7
1585150675.340963,148,7
1585150675.403409,148,7
1585150675.465845,148,7
1585150675.528753,148,7
1585150675.591010,148,7
1585150675.653229,148,7
1585150675.715427,148,7
1585150675.777611,148,7
1585150675.839801,148,7
1585150675.901997,148,7
1585150675.964245,148,7
1585150676.026453,148,7
1585150676.088646,148,7
1585150676.150839,148,7
1585150676.213033,148,7
1585150676.275269,148,7
1585150676.337463,148,7
1585150676.399651,148,7
1585150676.461825,148,7
1585150676.524015,148,7
1585150676.586210,148,7
1585150676.648442,148,7
1585150676.710654,148,7
1585150676.772835,148,7
1585150676.835022,148,7
1585150676.897201,148,7
1585150676.959464,148,7
1585150677.021705,148,7
1585150677.083927,148,7
1585150677.146099,148,7
1585150677.208446,148,7
1585150677.270962,148,7
1585150677.333148,148,7
1585150677.395319,148,7
1585150677.457498,148,7
1585150677.519670,148,7
1585150677.581845,148,7
1585150677.644044,148,7
1585150677.706231,148,7
1585150677.768416,148,7
1585150677.830587,148,7
1585150677.892767,148,7
1585150677.954988,148,7
1585150678.017216,148,7
1585150678.079434,148,7
1585150678.141677,148,7
1585150678.203877,148,7
1585150678.266095,148,7
1585150678.328263,148,7
1585150678.390431,148,7
1585150678.452600,148,7
1585150678.514802,148,7
1585150678.577758,148,7
1585150678.640608,148,7
1585150678.703483,148,7
1585150678.766470,148,7
1585150678.829350,148,7
1585150678.892184,148,7
1585150678.955036,148,7
1585150679.017932,148,7
1585150679.080836,148,7
1585150679.143763,148,7
1585150679.206860,148,7
1585150679.269727,148,7
1585150679.332658,148,7
1585150679.395522,148,7
1585150679.458471,148,7
1585150679.521340,148,7
1585150679.583837,148,7
1585150679.646475,148,7
1585150679.709033,148,7
1585150679.771730,148,7
1585150679.834369,148,7
1585150679.897065,148,7
1585150679.959663,148,7
1585150680.022285,148,7
1585150680.084876,148,7
1585150680.147604,148,7
1585150680.210244,148,7
1585150680.272870,148,7
1585150680.335525,148,7
1585150680.398210,148,7
1585150680.460867,148,7
1585150680.523443,148,7
1585150680.586073,148,7
1585150680.648751,148,7
1585150680.711387,148,7
1585150680.773988,148,7
1585150680.836542,148,7
1585150680.899061,148,7
1585150680.961594,148,7
1585150681.024179,148,7
1585150681.086789,148,7
1585150681.149340,148,7
1585150681.211900,148,7
1585150681.274484,148,7
1585150681.337060,148,7
1585150681.399659,148,7
1585150681.462210,148,7
1585150681.524801,148,7
1585150681.587342,148,7
1585150681.649911,148,7
1585150681.712434,148,7
1585150681.774991,148,7
1585150681.837590,148,7
1585150681.900084,148,7
1585150681.962506,148,7
1585150682.024904,148,7
1585150682.087307,148,7
1585150682.149743,148,7
1585150682.212163,148,7
1585150682.274614,148,7
1585150682.337039,148,7
1585150682.399430,148,7
1585150682.461815,148,7
1585150682.524219,148,7
1585150682.586636,148,7
1585150682.649059,148,7
1585150682.711876,148,7
1585150682.774746,148,7
1585150682.837644,148,7
1585150682.916952,148,7
1585150682.979416,148,7
1585150683.041847,148,7
1585150683.104261,148,7
1585150683.166665,148,7
1585150683.229071,148,7
1585150683.291505,148,7
1585150683.353907,148,7
1585150683.416316,148,7
1585150683.478712,148,7
1585150683.541118,148,7
1585150683.603525,148,7
1585150683.665925,148,7
1585150683.728394,148,7
1585150683.790809,148,7
1585150683.853228,148,7
1585150683.915643,148,7
1585150683.978158,148,7
1585150684.040614,148,7
1585150684.103038,148,7
1585150684.165474,148,7
1585150684.227913,148,7
1585150684.290376,148,7
1585150684.352927,148,7
1585150684.415471,148,7
1585150684.478150,148,7
1585150684.540787,148,7
1585150684.603361,148,7
1585150684.666003,148,7
1585150684.728538,148,7
1585150684.791114,148,7
1585150684.853724,148,7
1585150684.916312,148,7
1585150684.978926,148,7
1585150685.041542,148,7
1585150685.104210,148,7
1585150685.166895,148,7
1585150685.229447,148,7
1585150685.292127,148,7
1585150685.354796,148,7
1585150685.417491,148,7
1585150685.479984,148,7
1585150685.542407,148,7
1585150685.604889,148,7
1585150685.667371,148,7
1585150685.729780,148,7
1585150685.792216,148,7
1585150685.854649,148,7
1585150685.917097,148,7
1585150685.979533,148,7
1585150686.042108,148,7
1585150686.104672,255,7
1585150686.167108,148,7
1585150686.229583,148,7
1585150686.292032,148,7
1585150686.354455,148,7
1585150686.416930,148,7
1585150686.479374,148,7
1585150686.541793,148,7
1585150686.604189,148,7
1585150686.666582,148,7
1585150686.729005,148,7
1585150686.791476,148,7
1585150686.853886,148,7
1585150686.916301,148,7
1585150686.978722,148,7
1585150687.041144,148,7
1585150687.103563,148,7
1585150687.166012,148,7
1585150687.228416,148,7
1585150687.290812,148,7
1585150687.353214,148,7
1585150687.415602,148,7
1585150687.478088,148,7
1585150687.540530,148,7
1585150687.602941,148,7
1585150687.665364,148,7
1585150687.727833,148,7
1585150687.790423,148,7
1585150687.853014,148,7
1585150687.915606,148,7
1585150687.978271,148,7
1585150688.040866,148,7
1585150688.103504,148,7
1585150688.166191,148,7
1585150688.228790,148,7
1585150688.291438,148,7
1585150688.353954,148,7
1585150688.416454,148,7
1585150688.479089,148,7
1585150688.541686,148,7
1585150688.604228,148,7
1585150688.666836,148,7
1585150688.729370,148,7
1585150688.791990,148,7
1585150688.854569,148,7
1585150688.917135,148,7
1585150688.979723,148,7
1585150689.042316,148,7
1585150689.104819,148,7
1585150689.167249,148,7
1585150689.229670,148,7
1585150689.292081,148,7
1585150689.354478,148,7
1585150689.416936,148,7
1585150689.479470,148,7
1585150689.541921,148,7
1585150689.604329,148,7
1585150689.666793,148,7
1585150689.729200,148,7
1585150689.791595,148,7
1585150689.853992,148,7
1585150689.916392,148,7
1585150689.978798,148,7
1585150690.041195,148,7
1585150690.103597,148,7
1585150690.166071,148,7
1585150690.228499,148,7
1585150690.290908,148,7
1585150690.353362,148,7
1585150690.415788,148,7
1585150690.478354,148,7
1585150690.540776,148,7
1585150690.603297,148,7
1585150690.665752,148,7
1585150690.728252,148,7
1585150690.790702,148,7
1585150690.853095,148,7
1585150690.915504,148,7
1585150690.977917,148,7
1585150691.040322,148,7
1585150691.102730,148,7
1585150691.165159,148,7
1585150691.227585,148,7
1585150691.289992,148,7
1585150691.352386,148,7
1585150691.414795,148,7
1585150691.477192,148,7
1585150691.539594,148,7
1585150691.601998,148,7
1585150691.664398,148,7
1585150691.726890,148,7
1585150691.789337,148,7
1585150691.851858,148,7
1585150691.914611,148,7
1585150691.977192,148,7
1585150692.039838,148,7
1585150692.102414,148,7
1585150692.165009,148,7
1585150692.227602,148,7
1585150692.290262,148,7
1585150692.352881,148,7
1585150692.415453,148,7
1585150692.478096,148,7
1585150692.540665,148,7
1585150692.603251,148,7
1585150692.665866,148,7
1585150692.728462,148,7
1585150692.791028,148,7
1585150692.853550,148,7
1585150692.916120,148,7
1585150692.978730,148,7
1585150693.041301,148,7
1585150693.103872,148,7
1585150693.166449,148,7
1585150693.229051,148,7
1585150693.291715,148,7
1585150693.354289,148,7
1585150693.416911,148,7
1585150693.479488,148,7
1585150693.542077,148,7
1585150693.604653,148,7
1585150693.667131,148,7
1585150693.729537,148,7
1585150693.791933,148,7
1585150693.854360,148,7
1585150693.916839,148,7
1585150693.979241,148,7
1585150694.041632,148,7
1585150694.104040,148,7
1585150694.166446,148,7
1585150694.228889,148,7
1585150694.291298,148,7
1585150694.353713,148,7
1585150694.416126,148,7
1585150694.478532,148,7
1585150694.540976,148,7
1585150694.603389,148,7
1585150694.665807,148,7
1585150694.728315,148,7
1585150694.790723,148,7
1585150694.853117,148,7
1585150694.915524,148,7
1585150694.978008,148,7
1585150695.040405,148,7
1585150695.102807,148,7
1585150695.165210,148,7
1585150695.227623,148,7
1585150695.290035,148,7
1585150695.352462,148,7
1585150695.414879,148,7
1585150695.477301,148,7
1585150695.539727,148,7
1585150695.602238,148,7
1585150695.664673,148,7
1585150695.727097,148,7
1585150695.789501,148,7
1585150695.851903,148,7
1585150695.914291,148,7
1585150695.976742,148,7
1585150696.039155,148,7
1585150696.101582,148,7
1585150696.163980,148,7
1585150696.226419,148,7
1585150696.288828,148,7
1585150696.351246,148,7
1585150696.413649,148,7
1585150696.476083,148,7
1585150696.538535,148,7
1585150696.600950,148,7
1585150696.663359,148,7
1585150696.725752,148,7
1585150696.788250,148,7
1585150696.850936,148,7
1585150696.913328,148,7
1585150696.975692,148,7
1585150697.038174,148,7
1585150697.100522,148,7
1585150697.162880,148,7
1585150697.225237,148,7
1585150697.287610,148,7
1585150697.349968,148,7
1585150697.412490,148,7
1585150697.475142,148,7
1585150697.537757,148,7
1585150697.600424,148,7
1585150697.663004,148,7
1585150697.725581,255,7
1585150697.788236,148,7
1585150697.850829,148,7
1585150697.913463,148,7
1585150697.976054,148,7
1585150698.038616,148,7
1585150698.101254,148,7
1585150698.163727,148,7
1585150698.226173,148,7
1585150698.288581,148,7
1585150698.351151,148,7
1585150698.413703,148,7
1585150698.476183,148,7
1585150698.538640,148,7
1585150698.601050,148,7
1585150698.663465,148,7
1585150698.725859,148,7
1585150698.788342,148,7
1585150698.850802,148,7
1585150698.913226,148,7
1585150698.975638,148,7
1585150699.038114,148,7
1585150699.100528,148,7
1585150699.162967,148,7
1585150699.225380,148,7
1585150699.287805,148,7
1585150699.350240,148,7
1585150699.412671,148,7
1585150699.475149,148,7
1585150699.537763,148,7
1585150699.600320,148,7
1585150699.662870,148,7
1585150699.725433,148,7
1585150699.788101,148,7
1585150699.850678,148,7
1585150699.913246,148,7
1585150699.975817,148,7
1585150700.038451,148,7
1585150700.101069,148,7
1585150700.163685,148,7
1585150700.226216,148,7
1585150700.288814,148,7
1585150700.351380,148,7
1585150700.414063,148,7
1585150700.476753,148,7
1585150700.539309,148,7
1585150700.601847,148,7
1585150700.664545,148,7
1585150700.727224,148,7
1585150700.789854,148,7
1585150700.852456,148,7
1585150700.915063,148,7
1585150700.977720,148,7
1585150701.040321,148,7
1585150701.102934,148,7
1585150701.165408,148,7
1585150701.227820,148,7
1585150701.290237,148,7
1585150701.352636,148,7
1585150701.415040,148,7
1585150701.477467,148,7
1585150701.539892,148,7
1585150701.602295,148,7
1585150701.664733,148,7
1585150701.727155,148,7
1585150701.789566,148,7
1585150701.851982,148,7
1585150701.914377,148,7
1585150701.976928,148,7
1585150702.039435,148,7
1585150702.101855,148,7
1585150702.164271,148,7
1585150702.226754,148,7
1585150702.289181,148,7
1585150702.351596,148,7
1585150702.414005,148,7
1585150702.476426,148,7
1585150702.538882,148,7
1585150702.601304,148,7
1585150702.663731,148,7
1585150702.726154,148,7
1585150702.788616,148,7
1585150702.851036,148,7
1585150702.913451,148,7
1585150702.975864,148,7
1585150703.038445,148,7
1585150703.100875,148,7
1585150703.163357,148,7
1585150703.225793,148,7
1585150703.288327,148,7
1585150703.350734,148,7
1585150703.413145,148,7
1585150703.475567,148,7
1585150703.538070,148,7
1585150703.600489,148,7
1585150703.662916,148,7
1585150703.725349,148,7
1585150703.787855,148,7
1585150703.850402,148,7
1585150703.912833,148,7
1585150703.975250,148,7
1585150704.037674,148,7
1585150704.100139,148,7
1585150704.162564,148,7
1585150704.224985,148,7
1585150704.287407,148,7
1585150704.349822,148,7
1585150704.412245,148,7
1585150704.474709,148,7
1585150704.537249,148,7
1585150704.599850,148,7
1585150704.662471,148,7
1585150704.725063,148,7
1585150704.787721,148,7
1585150704.850337,148,7
1585150704.912905,148,7
1585150704.975518,148,7
1585150705.038248,148,7
1585150705.100842,148,7
1585150705.163476,148,7
1585150705.226116,148,7
1585150705.288738,148,7
1585150705.351481,148,7
1585150705.414216,148,7
1585150705.476803,148,7
1585150705.539457,148,7
1585150705.602010,148,7
1585150705.664680,148,7
1585150705.727336,148,7
1585150705.790021,148,7
1585150705.852610,148,7
1585150705.915223,148,7
1585150705.977848,148,7
1585150706.040391,148,7
1585150706.103047,148,7
1585150706.165639,148,7
1585150706.228345,148,7
1585150706.290969,148,7
1585150706.353575,148,7
1585150706.416212,148,7
1585150706.478843,148,7
1585150706.541555,148,7
1585150706.604177,148,7
1585150706.666810,148,7
1585150706.729302,148,7
1585150706.791750,148,7
1585150706.854192,148,7
1585150706.916622,148,7
1585150706.979050,148,7
1585150707.041486,148,7
1585150707.103926,148,7
1585150707.166390,148,7
1585150707.228828,148,7
1585150707.291248,148,7
1585150707.353656,148,7
1585150707.416069,148,7
1585150707.478495,148,7
1585150707.540902,148,7
1585150707.603307,148,7
1585150707.665719,148,7
1585150707.728290,148,7
1585150707.790783,148,7
1585150707.853205,148,7
1585150707.915639,148,7
1585150707.978175,148,7
1585150708.040600,148,7
1585150708.103003,148,7
1585150708.165424,148,7
1585150708.227843,148,7
1585150708.290261,148,7
1585150708.352683,148,7
1585150708.415111,148,7
1585150708.477522,148,7
1585150708.539946,148,7
1585150708.602359,148,7
1585150708.664777,148,7
1585150708.727199,148,7
1585150708.789611,148,7
1585150708.852030,148,7
1585150708.914443,148,7
1585150708.976920,148,7
1585150709.039384,148,7
1585150709.101805,148,7
1585150709.164214,148,7
1585150709.226643,148,7
1585150709.289069,148,7
1585150709.351533,148,7
1585150709.413948,148,7
1585150709.476368,148,7
1585150709.538813,148,7
1585150709.601239,148,7
1585150709.663657,148,7
1585150709.726068,148,7
1585150709.788484,148,7
1585150709.850908,148,7
1585150709.913338,148,7
1585150709.975750,148,7
1585150710.038276,148,7
1585150710.100697,148,7
1585150710.163111,148,7
1585150710.225589,148,7
1585150710.288149,148,7
1585150710.350596,148,7
1585150710.413114,148,7
1585150710.475758,148,7
1585150710.538429,148,7
